281|28.1|user281|-1
282|28.2|user282|-1
283|28.3|user283|-1
284|28.4|user284|-1
285|28.5|user285|-1
286|28.6|user286|-1
287|28.7|user287|-1
288|28.8|user288|-1
289|28.9|user289|-1
290|29|user290|-1
291|29.1|user291|-1
292|29.2|user292|-1
293|29.3|user293|-1
294|29.4|user294|-1
295|29.5|user295|-1
296|29.6|user296|-1
297|29.7|user297|-1
298|29.8|user298|-1
299|29.9|user299|-1
300|30|user300|-1
301|30.1|user301|-1
302|30.2|user302|-1
303|30.3|user303|-1
304|30.4|user304|-1
305|30.5|user305|-1
306|30.6|user306|-1
307|30.7|user307|-1
308|30.8|user308|-1
309|30.9|user309|-1
310|31|user310|-1
311|31.1|user311|-1
312|31.2|user312|-1
313|31.3|user313|-1
314|31.4|user314|-1
315|31.5|user315|-1
316|31.6|user316|-1
317|31.7|user317|-1
318|31.8|user318|-1
319|31.9|user319|-1
320|32|user320|-1
321|32.1|user321|-1
322|32.2|user322|-1
323|32.3|user323|-1
324|32.4|user324|-1
325|32.5|user325|-1
326|32.6|user326|-1
327|32.7|user327|-1
328|32.8|user328|-1
329|32.9|user329|-1
330|33|user330|-1
331|33.1|user331|-1
332|33.2|user332|-1
333|33.3|user333|-1
334|33.4|user334|-1
335|33.5|user335|-1
336|33.6|user336|-1
337|33.7|user337|-1
338|33.8|user338|-1
339|33.9|user339|-1
340|34|user340|-1
341|34.1|user341|-1
342|34.2|user342|-1
343|34.3|user343|-1
344|34.4|user344|-1
345|34.5|user345|-1
346|34.6|user346|-1
347|34.7|user347|-1
348|34.8|user348|-1
349|34.9|user349|-1
350|35|user350|-1
351|35.1|user351|-1
352|35.2|user352|-1
353|35.3|user353|-1
354|35.4|user354|-1
355|35.5|user355|-1
356|35.6|user356|-1
357|35.7|user357|-1
358|35.8|user358|-1
359|35.9|user359|-1
360|36|user360|-1
361|36.1|user361|-1
362|36.2|user362|-1
363|36.3|user363|-1
364|36.4|user364|-1
365|36.5|user365|-1
366|36.6|user366|-1
367|36.7|user367|-1
368|36.8|user368|-1
369|36.9|user369|-1
370|37|user370|-1
371|37.1|user371|-1
372|37.2|user372|-1
373|37.3|user373|-1
374|37.4|user374|-1
375|37.5|user375|-1
376|37.6|user376|-1
377|37.7|user377|-1
378|37.8|user378|-1
379|37.9|user379|-1
380|38|user380|-1
381|38.1|user381|-1
382|38.2|user382|-1
383|38.3|user383|-1
384|38.4|user384|-1
385|38.5|user385|-1
386|38.6|user386|-1
387|38.7|user387|-1
388|38.8|user388|-1
389|38.9|user389|-1
390|39|user390|-1
391|39.1|user391|-1
392|39.2|user392|-1
393|39.3|user393|-1
394|39.4|user394|-1
395|39.5|user395|-1
396|39.6|user396|-1
397|39.7|user397|-1
398|39.8|user398|-1
399|39.9|user399|-1
400|40|user400|-1
401|40.1|user401|-1
402|40.2|user402|-1
403|40.3|user403|-1
404|40.4|user404|-1
405|40.5|user405|-1
406|40.6|user406|-1
407|40.7|user407|-1
408|40.8|user408|-1
409|40.9|user409|-1
410|41|user410|-1
411|41.1|user411|-1
412|41.2|user412|-1
413|41.3|user413|-1
414|41.4|user414|-1
415|41.5|user415|-1
416|41.6|user416|-1
417|41.7|user417|-1
418|41.8|user418|-1
419|41.9|user419|-1
420|42|user420|-1
421|42.1|user421|-1
422|42.2|user422|-1
423|42.3|user423|-1
424|42.4|user424|-1
425|42.5|user425|-1
426|42.6|user426|-1
427|42.7|user427|-1
428|42.8|user428|-1
429|42.9|user429|-1
430|43|user430|-1
431|43.1|user431|-1
432|43.2|user432|-1
433|43.3|user433|-1
434|43.4|user434|-1
435|43.5|user435|-1
436|43.6|user436|-1
437|43.7|user437|-1
438|43.8|user438|-1
439|43.9|user439|-1
440|44|user440|-1
441|44.1|user441|-1
442|44.2|user442|-1
443|44.3|user443|-1
444|44.4|user444|-1
445|44.5|user445|-1
446|44.6|user446|-1
447|44.7|user447|-1
448|44.8|user448|-1
449|44.9|user449|-1
450|45|user450|-1
451|45.1|user451|-1
452|45.2|user452|-1
453|45.3|user453|-1
454|45.4|user454|-1
455|45.5|user455|-1
456|45.6|user456|-1
457|45.7|user457|-1
458|45.8|user458|-1
459|45.9|user459|-1
460|46|user460|-1
461|46.1|user461|-1
462|46.2|user462|-1
463|46.3|user463|-1
464|46.4|user464|-1
465|46.5|user465|-1
466|46.6|user466|-1
467|46.7|user467|-1
468|46.8|user468|-1
469|46.9|user469|-1
470|47|user470|-1
471|47.1|user471|-1
472|47.2|user472|-1
473|47.3|user473|-1
474|47.4|user474|-1
475|47.5|user475|-1
476|47.6|user476|-1
477|47.7|user477|-1
478|47.8|user478|-1
479|47.9|user479|-1
480|48|user480|-1
481|48.1|user481|-1
482|48.2|user482|-1
483|48.3|user483|-1
484|48.4|user484|-1
485|48.5|user485|-1
486|48.6|user486|-1
487|48.7|user487|-1
488|48.8|user488|-1
489|48.9|user489|-1
490|49|user490|-1
491|49.1|user491|-1
492|49.2|user492|-1
493|49.3|user493|-1
494|49.4|user494|-1
495|49.5|user495|-1
496|49.6|user496|-1
497|49.7|user497|-1
498|49.8|user498|-1
499|49.9|user499|-1
500|50|user500|-1
501|50.1|user501|-1
502|50.2|user502|-1
503|50.3|user503|-1
504|50.4|user504|-1
505|50.5|user505|-1
506|50.6|user506|-1
507|50.7|user507|-1
508|50.8|user508|-1
509|50.9|user509|-1
510|51|user510|-1
511|51.1|user511|-1
512|51.2|user512|-1
513|51.3|user513|-1
514|51.4|user514|-1
515|51.5|user515|-1
516|51.6|user516|-1
517|51.7|user517|-1
518|51.8|user518|-1
519|51.9|user519|-1
520|52|user520|-1
521|52.1|user521|-1
522|52.2|user522|-1
523|52.3|user523|-1
524|52.4|user524|-1
525|52.5|user525|-1
526|52.6|user526|-1
527|52.7|user527|-1
528|52.8|user528|-1
529|52.9|user529|-1
530|53|user530|-1
531|53.1|user531|-1
532|53.2|user532|-1
533|53.3|user533|-1
534|53.4|user534|-1
535|53.5|user535|-1
536|53.6|user536|-1
537|53.7|user537|-1
538|53.8|user538|-1
539|53.9|user539|-1
540|54|user540|-1
541|54.1|user541|-1
542|54.2|user542|-1
543|54.3|user543|-1
544|54.4|user544|-1
545|54.5|user545|-1
546|54.6|user546|-1
547|54.7|user547|-1
548|54.8|user548|-1
549|54.9|user549|-1
550|55|user550|-1
551|55.1|user551|-1
552|55.2|user552|-1
553|55.3|user553|-1
554|55.4|user554|-1
555|55.5|user555|-1
556|55.6|user556|-1
557|55.7|user557|-1
558|55.8|user558|-1
559|55.9|user559|-1
560|56|user560|-1
561|56.1|user561|-1
562|56.2|user562|-1
563|56.3|user563|-1
564|56.4|user564|-1
565|56.5|user565|-1
566|56.6|user566|-1
567|56.7|user567|-1
568|56.8|user568|-1
569|56.9|user569|-1
570|57|user570|-1
571|57.1|user571|-1
572|57.2|user572|-1
573|57.3|user573|-1
574|57.4|user574|-1
575|57.5|user575|-1
576|57.6|user576|-1
577|57.7|user577|-1
578|57.8|user578|-1
579|57.9|user579|-1
580|58|user580|-1
581|58.1|user581|-1
582|58.2|user582|-1
583|58.3|user583|-1
584|58.4|user584|-1
585|58.5|user585|-1
586|58.6|user586|-1
587|58.7|user587|-1
588|58.8|user588|-1
589|58.9|user589|-1
590|59|user590|-1
591|59.1|user591|-1
592|59.2|user592|-1
593|59.3|user593|-1
594|59.4|user594|-1
595|59.5|user595|-1
596|59.6|user596|-1
597|59.7|user597|-1
598|59.8|user598|-1
599|59.9|user599|-1
600|60|user600|-1
601|60.1|user601|-1
602|60.2|user602|-1
603|60.3|user603|-1
604|60.4|user604|-1
605|60.5|user605|-1
606|60.6|user606|-1
607|60.7|user607|-1
608|60.8|user608|-1
609|60.9|user609|-1
610|61|user610|-1
611|61.1|user611|-1
612|61.2|user612|-1
613|61.3|user613|-1
614|61.4|user614|-1
615|61.5|user615|-1
616|61.6|user616|-1
617|61.7|user617|-1
618|61.8|user618|-1
619|61.9|user619|-1
620|62|user620|-1
621|62.1|user621|-1
622|62.2|user622|-1
623|62.3|user623|-1
624|62.4|user624|-1
625|62.5|user625|-1
626|62.6|user626|-1
627|62.7|user627|-1
628|62.8|user628|-1
629|62.9|user629|-1
630|63|user630|-1
631|63.1|user631|-1
632|63.2|user632|-1
633|63.3|user633|-1
634|63.4|user634|-1
635|63.5|user635|-1
636|63.6|user636|-1
637|63.7|user637|-1
638|63.8|user638|-1
639|63.9|user639|-1
640|64|user640|-1
641|64.1|user641|-1
642|64.2|user642|-1
643|64.3|user643|-1
644|64.4|user644|-1
645|64.5|user645|-1
646|64.6|user646|-1
647|64.7|user647|-1
648|64.8|user648|-1
649|64.9|user649|-1
650|65|user650|-1
651|65.1|user651|-1
652|65.2|user652|-1
653|65.3|user653|-1
654|65.4|user654|-1
655|65.5|user655|-1
656|65.6|user656|-1
657|65.7|user657|-1
658|65.8|user658|-1
659|65.9|user659|-1
660|66|user660|-1
661|66.1|user661|-1
662|66.2|user662|-1
663|66.3|user663|-1
664|66.4|user664|-1
665|66.5|user665|-1
666|66.6|user666|-1
667|66.7|user667|-1
668|66.8|user668|-1
669|66.9|user669|-1
670|67|user670|-1
671|67.1|user671|-1
672|67.2|user672|-1
673|67.3|user673|-1
674|67.4|user674|-1
675|67.5|user675|-1
676|67.6|user676|-1
677|67.7|user677|-1
678|67.8|user678|-1
679|67.9|user679|-1
680|68|user680|-1
681|68.1|user681|-1
682|68.2|user682|-1
683|68.3|user683|-1
684|68.4|user684|-1
685|68.5|user685|-1
686|68.6|user686|-1
687|68.7|user687|-1
688|68.8|user688|-1
689|68.9|user689|-1
690|69|user690|-1
691|69.1|user691|-1
692|69.2|user692|-1
693|69.3|user693|-1
694|69.4|user694|-1
695|69.5|user695|-1
696|69.6|user696|-1
697|69.7|user697|-1
698|69.8|user698|-1
699|69.9|user699|-1
700|70|user700|-1
701|70.1|user701|-1
702|70.2|user702|-1
703|70.3|user703|-1
704|70.4|user704|-1
705|70.5|user705|-1
706|70.6|user706|-1
707|70.7|user707|-1
708|70.8|user708|-1
709|70.9|user709|-1
710|71|user710|-1
711|71.1|user711|-1
712|71.2|user712|-1
713|71.3|user713|-1
714|71.4|user714|-1
715|71.5|user715|-1
716|71.6|user716|-1
717|71.7|user717|-1
718|71.8|user718|-1
719|71.9|user719|-1
720|72|user720|-1
721|72.1|user721|-1
722|72.2|user722|-1
723|72.3|user723|-1
724|72.4|user724|-1
725|72.5|user725|-1
726|72.6|user726|-1
727|72.7|user727|-1
728|72.8|user728|-1
729|72.9|user729|-1
730|73|user730|-1
731|73.1|user731|-1
732|73.2|user732|-1
733|73.3|user733|-1
734|73.4|user734|-1
735|73.5|user735|-1
736|73.6|user736|-1
737|73.7|user737|-1
738|73.8|user738|-1
739|73.9|user739|-1
740|74|user740|-1
741|74.1|user741|-1
742|74.2|user742|-1
743|74.3|user743|-1
744|74.4|user744|-1
745|74.5|user745|-1
746|74.6|user746|-1
747|74.7|user747|-1
748|74.8|user748|-1
749|74.9|user749|-1
750|75|user750|-1
751|75.1|user751|-1
752|75.2|user752|-1
753|75.3|user753|-1
754|75.4|user754|-1
755|75.5|user755|-1
756|75.6|user756|-1
757|75.7|user757|-1
758|75.8|user758|-1
759|75.9|user759|-1
760|76|user760|-1
761|76.1|user761|-1
762|76.2|user762|-1
763|76.3|user763|-1
764|76.4|user764|-1
765|76.5|user765|-1
766|76.6|user766|-1
767|76.7|user767|-1
768|76.8|user768|-1
769|76.9|user769|-1
770|77|user770|-1
771|77.1|user771|-1
772|77.2|user772|-1
773|77.3|user773|-1
774|77.4|user774|-1
775|77.5|user775|-1
776|77.6|user776|-1
777|77.7|user777|-1
778|77.8|user778|-1
779|77.9|user779|-1
780|78|user780|-1
781|78.1|user781|-1
782|78.2|user782|-1
783|78.3|user783|-1
784|78.4|user784|-1
785|78.5|user785|-1
786|78.6|user786|-1
787|78.7|user787|-1
788|78.8|user788|-1
789|78.9|user789|-1
790|79|user790|-1
791|79.1|user791|-1
792|79.2|user792|-1
793|79.3|user793|-1
794|79.4|user794|-1
795|79.5|user795|-1
796|79.6|user796|-1
797|79.7|user797|-1
798|79.8|user798|-1
799|79.9|user799|-1
800|80|user800|-1
801|80.1|user801|-1
802|80.2|user802|-1
803|80.3|user803|-1
804|80.4|user804|-1
805|80.5|user805|-1
806|80.6|user806|-1
807|80.7|user807|-1
808|80.8|user808|-1
809|80.9|user809|-1
810|81|user810|-1
811|81.1|user811|-1
812|81.2|user812|-1
813|81.3|user813|-1
814|81.4|user814|-1
815|81.5|user815|-1
816|81.6|user816|-1
817|81.7|user817|-1
818|81.8|user818|-1
819|81.9|user819|-1
820|82|user820|-1
821|82.1|user821|-1
822|82.2|user822|-1
823|82.3|user823|-1
824|82.4|user824|-1
825|82.5|user825|-1
826|82.6|user826|-1
827|82.7|user827|-1
828|82.8|user828|-1
829|82.9|user829|-1
830|83|user830|-1
831|83.1|user831|-1
832|83.2|user832|-1
833|83.3|user833|-1
834|83.4|user834|-1
835|83.5|user835|-1
836|83.6|user836|-1
837|83.7|user837|-1
838|83.8|user838|-1
839|83.9|user839|-1
840|84|user840|-1
841|84.1|user841|-1
842|84.2|user842|-1
843|84.3|user843|-1
844|84.4|user844|-1
845|84.5|user845|-1
846|84.6|user846|-1
847|84.7|user847|-1
848|84.8|user848|-1
849|84.9|user849|-1
850|85|user850|-1
851|85.1|user851|-1
852|85.2|user852|-1
853|85.3|user853|-1
854|85.4|user854|-1
855|85.5|user855|-1
856|85.6|user856|-1
857|85.7|user857|-1
858|85.8|user858|-1
859|85.9|user859|-1
860|86|user860|-1
861|86.1|user861|-1
862|86.2|user862|-1
863|86.3|user863|-1
864|86.4|user864|-1
865|86.5|user865|-1
866|86.6|user866|-1
867|86.7|user867|-1
868|86.8|user868|-1
869|86.9|user869|-1
870|87|user870|-1
871|87.1|user871|-1
872|87.2|user872|-1
873|87.3|user873|-1
874|87.4|user874|-1
875|87.5|user875|-1
876|87.6|user876|-1
877|87.7|user877|-1
878|87.8|user878|-1
879|87.9|user879|-1
880|88|user880|-1
881|88.1|user881|-1
882|88.2|user882|-1
883|88.3|user883|-1
884|88.4|user884|-1
885|88.5|user885|-1
886|88.6|user886|-1
887|88.7|user887|-1
888|88.8|user888|-1
889|88.9|user889|-1
890|89|user890|-1
891|89.1|user891|-1
892|89.2|user892|-1
893|89.3|user893|-1
894|89.4|user894|-1
895|89.5|user895|-1
896|89.6|user896|-1
897|89.7|user897|-1
898|89.8|user898|-1
899|89.9|user899|-1
900|90|user900|-1
901|90.1|user901|-1
902|90.2|user902|-1
903|90.3|user903|-1
904|90.4|user904|-1
905|90.5|user905|-1
906|90.6|user906|-1
907|90.7|user907|-1
908|90.8|user908|-1
909|90.9|user909|-1
910|91|user910|-1
911|91.1|user911|-1
912|91.2|user912|-1
913|91.3|user913|-1
914|91.4|user914|-1
915|91.5|user915|-1
916|91.6|user916|-1
917|91.7|user917|-1
918|91.8|user918|-1
919|91.9|user919|-1
920|92|user920|-1
921|92.1|user921|-1
922|92.2|user922|-1
923|92.3|user923|-1
924|92.4|user924|-1
925|92.5|user925|-1
926|92.6|user926|-1
927|92.7|user927|-1
928|92.8|user928|-1
929|92.9|user929|-1
930|93|user930|-1
931|93.1|user931|-1
932|93.2|user932|-1
933|93.3|user933|-1
934|93.4|user934|-1
935|93.5|user935|-1
936|93.6|user936|-1
937|93.7|user937|-1
938|93.8|user938|-1
939|93.9|user939|-1
940|94|user940|-1
941|94.1|user941|-1
942|94.2|user942|-1
943|94.3|user943|-1
944|94.4|user944|-1
945|94.5|user945|-1
946|94.6|user946|-1
947|94.7|user947|-1
948|94.8|user948|-1
949|94.9|user949|-1
950|95|user950|-1
951|95.1|user951|-1
952|95.2|user952|-1
953|95.3|user953|-1
954|95.4|user954|-1
955|95.5|user955|-1
956|95.6|user956|-1
957|95.7|user957|-1
958|95.8|user958|-1
959|95.9|user959|-1
960|96|user960|-1
961|96.1|user961|-1
962|96.2|user962|-1
963|96.3|user963|-1
964|96.4|user964|-1
965|96.5|user965|-1
966|96.6|user966|-1
967|96.7|user967|-1
968|96.8|user968|-1
969|96.9|user969|-1
970|97|user970|-1
971|97.1|user971|-1
972|97.2|user972|-1
973|97.3|user973|-1
974|97.4|user974|-1
975|97.5|user975|-1
976|97.6|user976|-1
977|97.7|user977|-1
978|97.8|user978|-1
979|97.9|user979|-1
980|98|user980|-1
981|98.1|user981|-1
982|98.2|user982|-1
983|98.3|user983|-1
984|98.4|user984|-1
985|98.5|user985|-1
986|98.6|user986|-1
987|98.7|user987|-1
988|98.8|user988|-1
989|98.9|user989|-1
990|99|user990|-1
991|99.1|user991|-1
992|99.2|user992|-1
993|99.3|user993|-1
994|99.4|user994|-1
995|99.5|user995|-1
996|99.6|user996|-1
997|99.7|user997|-1
998|99.8|user998|-1
999|99.9|user999|-1
1000|100|user1000|-1
1001|100.1|user1001|-1
1002|100.2|user1002|-1
1003|100.3|user1003|-1
1004|100.4|user1004|-1
1005|100.5|user1005|-1
1006|100.6|user1006|-1
1007|100.7|user1007|-1
1008|100.8|user1008|-1
1009|100.9|user1009|-1
1010|101|user1010|-1
1011|101.1|user1011|-1
1012|101.2|user1012|-1
1013|101.3|user1013|-1
1014|101.4|user1014|-1
1015|101.5|user1015|-1
1016|101.6|user1016|-1
1017|101.7|user1017|-1
1018|101.8|user1018|-1
1019|101.9|user1019|-1
1020|102|user1020|-1
1021|102.1|user1021|-1
1022|102.2|user1022|-1
1023|102.3|user1023|-1
1024|102.4|user1024|-1
1025|102.5|user1025|-1
1026|102.6|user1026|-1
1027|102.7|user1027|-1
1028|102.8|user1028|-1
1029|102.9|user1029|-1
1030|103|user1030|-1
1031|103.1|user1031|-1
1032|103.2|user1032|-1
1033|103.3|user1033|-1
1034|103.4|user1034|-1
1035|103.5|user1035|-1
1036|103.6|user1036|-1
1037|103.7|user1037|-1
1038|103.8|user1038|-1
1039|103.9|user1039|-1
1040|104|user1040|-1
1041|104.1|user1041|-1
1042|104.2|user1042|-1
1043|104.3|user1043|-1
1044|104.4|user1044|-1
1045|104.5|user1045|-1
1046|104.6|user1046|-1
1047|104.7|user1047|-1
1048|104.8|user1048|-1
1049|104.9|user1049|-1
1050|105|user1050|-1
1051|105.1|user1051|-1
1052|105.2|user1052|-1
1053|105.3|user1053|-1
1054|105.4|user1054|-1
1055|105.5|user1055|-1
1056|105.6|user1056|-1
1057|105.7|user1057|-1
1058|105.8|user1058|-1
1059|105.9|user1059|-1
1060|106|user1060|-1
1061|106.1|user1061|-1
1062|106.2|user1062|-1
1063|106.3|user1063|-1
1064|106.4|user1064|-1
1065|106.5|user1065|-1
1066|106.6|user1066|-1
1067|106.7|user1067|-1
1068|106.8|user1068|-1
1069|106.9|user1069|-1
1070|107|user1070|-1
1071|107.1|user1071|-1
1072|107.2|user1072|-1
1073|107.3|user1073|-1
1074|107.4|user1074|-1
1075|107.5|user1075|-1
1076|107.6|user1076|-1
1077|107.7|user1077|-1
1078|107.8|user1078|-1
1079|107.9|user1079|-1
1080|108|user1080|-1
1081|108.1|user1081|-1
1082|108.2|user1082|-1
1083|108.3|user1083|-1
1084|108.4|user1084|-1
1085|108.5|user1085|-1
1086|108.6|user1086|-1
1087|108.7|user1087|-1
1088|108.8|user1088|-1
1089|108.9|user1089|-1
1090|109|user1090|-1
1091|109.1|user1091|-1
1092|109.2|user1092|-1
1093|109.3|user1093|-1
1094|109.4|user1094|-1
1095|109.5|user1095|-1
1096|109.6|user1096|-1
1097|109.7|user1097|-1
1098|109.8|user1098|-1
1099|109.9|user1099|-1
1100|110|user1100|-1
1101|110.1|user1101|-1
1102|110.2|user1102|-1
1103|110.3|user1103|-1
1104|110.4|user1104|-1
1105|110.5|user1105|-1
1106|110.6|user1106|-1
1107|110.7|user1107|-1
1108|110.8|user1108|-1
1109|110.9|user1109|-1
1110|111|user1110|-1
1111|111.1|user1111|-1
1112|111.2|user1112|-1
1113|111.3|user1113|-1
1114|111.4|user1114|-1
1115|111.5|user1115|-1
1116|111.6|user1116|-1
1117|111.7|user1117|-1
1118|111.8|user1118|-1
1119|111.9|user1119|-1
1120|112|user1120|-1
1121|112.1|user1121|-1
1122|112.2|user1122|-1
1123|112.3|user1123|-1
1124|112.4|user1124|-1
1125|112.5|user1125|-1
1126|112.6|user1126|-1
1127|112.7|user1127|-1
1128|112.8|user1128|-1
1129|112.9|user1129|-1
1130|113|user1130|-1
1131|113.1|user1131|-1
1132|113.2|user1132|-1
1133|113.3|user1133|-1
1134|113.4|user1134|-1
1135|113.5|user1135|-1
1136|113.6|user1136|-1
1137|113.7|user1137|-1
1138|113.8|user1138|-1
1139|113.9|user1139|-1
1140|114|user1140|-1
1141|114.1|user1141|-1
1142|114.2|user1142|-1
1143|114.3|user1143|-1
1144|114.4|user1144|-1
1145|114.5|user1145|-1
1146|114.6|user1146|-1
1147|114.7|user1147|-1
1148|114.8|user1148|-1
1149|114.9|user1149|-1
1150|115|user1150|-1
1151|115.1|user1151|-1
1152|115.2|user1152|-1
1153|115.3|user1153|-1
1154|115.4|user1154|-1
1155|115.5|user1155|-1
1156|115.6|user1156|-1
1157|115.7|user1157|-1
1158|115.8|user1158|-1
1159|115.9|user1159|-1
